0,0,-0.006362446304410696,-0.006362446304410696,23.0,23.0
0,1,-0.006616366654634475,-0.006616366654634475,19.09090909090909,19.09090909090909
1,0,-0.01160176107659936,-0.008982103690505028,23.0,23.0
1,1,-0.014447378274053336,-0.010531872464343905,22.22222222222222,20.656565656565654
2,0,-0.01026063719764352,-0.009408281526217858,20.90909090909091,22.3030303030303
2,1,-0.012818859796971083,-0.01129420157521963,21.9,21.07104377104377
3,0,-0.010700987838208675,-0.009731458104215562,33.57142857142857,25.12012987012987
3,1,-0.011130579374730587,-0.01125329602509737,30.857142857142858,23.51756854256854
4,0,-0.008592003351077437,-0.009503567153587937,26.25,25.346103896103894
4,1,-0.008334578853100539,-0.010669552590698003,32.714285714285715,25.356911976911977
5,0,-0.011577186547219754,-0.009849170385859906,26.0,25.455086580086583
5,1,-0.022480891086161137,-0.012638109006608526,21.6,24.73075998075998
6,0,-0.01792032802477479,-0.01100219290570489,28.125,25.836502782931355
6,1,-0.021048500202596188,-0.013839593463178191,33.333333333333336,25.959699031127602
7,0,-0.01295263608917594,-0.01124599830363877,37.833333333333336,27.3361066017316
7,1,-0.01830228827893734,-0.014397430315148084,32.625,26.792861652236653
8,0,-0.00876759272068739,-0.010970619905533061,69.0,31.96542809042809
8,1,-0.014442978054285049,-0.014402491175052191,82.33333333333333,32.964025172358504
9,0,-0.013173854071646928,-0.011190943322144448,56.25,34.39388528138528
9,1,-0.015711954422295095,-0.01453343749977648,94.33333333333333,39.100955988455986
10,0,-0.006750844977796077,-0.010787298018112778,54.6,36.230804801259346
10,1,-0.011824500747025013,-0.014287170522253619,88.0,43.54632362586908
11,0,-0.013453158829361201,-0.011009453085716813,94.33333333333333,41.072682178932176
11,1,-0.009175005555152892,-0.013861156774995225,125.0,50.334129990379985
12,0,-0.007387188263237476,-0.01073081733014148,171.5,51.10555278055278
12,1,-0.009508870309218764,-0.013526365508397035,67.75,51.673812298812294
13,0,-0.002896369993686676,-0.010171213948966137,74.33333333333333,52.76467996289425
13,1,-0.0033672647550702095,-0.012800715454587977,200.0,62.268539991754274
14,0,-0.006401771120727063,-0.009919917760416865,200.0,62.58036796536796
14,1,-0.007173425797373056,-0.012425562810773649,200.0,71.45063732563732
15,0,-0.004240109585225582,-0.009564929749467412,184.0,70.16909496753247
15,1,-0.008195067895576358,-0.01216115687857382,156.5,76.76622249278499
16,0,0.0014666715636849404,-0.008916012025164332,174.0,76.27679526355998
16,1,-0.0032193461433053018,-0.01163516801179332,200.0,84.01526822850352
17,0,0.0039008671417832376,-0.008203963182556135,181.5,82.12252886002886
17,1,-0.00030370205640792845,-0.01100564212538302,121.0,86.06997554914221
18,0,-0.0034133339300751685,-0.007951824800846611,140.0,85.1687115516063
18,1,-0.0058215193450450895,-0.010732793557996813,159.5,89.93471367813473
19,0,-0.0041002495214343074,-0.007759246036875995,121.0,86.96027597402598
19,1,-0.007559162657707929,-0.010574112012982369,163.0,93.587977994228
20,0,-0.002642550319433212,-0.007515593859854911,200.0,92.34311997526284
20,1,-0.005996199697256089,-0.010356116188423975,200.0,98.65521713736
21,0,-0.008679887093603612,-0.0075685162795707615,150.5,94.98661452184182
