0,0,-0.006499811820685863,-0.006499811820685863,21.4,21.4
0,1,-0.00644499845802784,-0.00644499845802784,23.666666666666668,23.666666666666668
0,2,-0.006505898665636778,-0.006505898665636778,18.181818181818183,18.181818181818183
0,3,-0.006384170800447464,-0.006384170800447464,20.3,20.3
1,0,-0.006773757189512253,-0.006636784505099058,17.076923076923077,19.238461538461536
1,1,-0.006788332760334015,-0.006616665609180927,23.333333333333332,23.5
1,2,-0.006759343761950731,-0.006632621213793754,23.22222222222222,20.7020202020202
1,3,-0.006752970302477479,-0.006568570551462472,23.666666666666668,21.983333333333334
2,0,-0.0068296677432954315,-0.006701078917831183,22.77777777777778,20.418233618233618
2,1,-0.0067421528045088054,-0.006658494674290219,19.272727272727273,22.090909090909093
2,2,-0.006824363023042679,-0.006696535150210063,20.0,20.468013468013467
2,3,-0.00672061019577086,-0.006619250432898602,25.75,23.23888888888889
3,0,-0.0067952711135149,-0.006724626966752112,32.857142857142854,23.527960927960926
3,1,-0.006830816809087992,-0.006701575207989662,23.77777777777778,22.512626262626263
3,2,-0.00977977504953742,-0.007467345125041902,25.25,21.6635101010101
3,3,-0.0070833760313689705,-0.006735281832516194,20.5,22.554166666666667
4,0,-0.006714949943125248,-0.006722691562026739,27.0,24.22236874236874
4,1,-0.01084007965400815,-0.007529276097193361,19.09090909090909,21.82828282828283
4,2,-0.011934366077184677,-0.008360749315470458,35.333333333333336,24.397474747474746
4,3,-0.009982749167829753,-0.007384775299578905,20.9,22.223333333333336
5,0,-0.012274550925940274,-0.007648001456012329,18.333333333333332,23.240862840862842
5,1,-0.013871521037071944,-0.008586316920506458,20.2,21.556902356902356
5,2,-0.015429761074483395,-0.009538917941972614,30.142857142857142,25.355038480038477
5,3,-0.010683810245245695,-0.007934614457190037,26.625,22.956944444444446
6,0,-0.008409062679857016,-0.007756724487990141,36.166666666666664,25.0874062445491
6,1,-0.008346322644501924,-0.008552032023934382,27.375,22.38805916305916
6,2,-0.011689454969018697,-0.009846137517264913,52.75,29.268604411461553
6,3,-0.007956355158239604,-0.00793772027162569,40.8,25.505952380952383
7,0,-0.018135931715369223,-0.009054125391412527,23.22222222222222,24.854258241758238
7,1,-0.007293107639998198,-0.008394666475942359,36.333333333333336,24.131218434343435
7,2,-0.011376079823821782,-0.010037380305584521,34.666666666666664,29.94336219336219
7,3,-0.008416119683533906,-0.007997520198114217,21.2,24.967708333333334
8,0,-0.01551483003422618,-0.009771981462836267,36.5,26.148229548229544
8,1,-0.014014686550945043,-0.009019113150942656,56.25,27.69997194163861
8,2,-0.01389571400359273,-0.010466084049807655,44.4,31.54965528298861
8,3,-0.01293632471933961,-0.00854627625602815,31.285714285714285,25.669708994708994
9,0,-0.010714692249894141,-0.009866252541542055,59.0,29.43340659340659
9,1,-0.013377465587109328,-0.009454948394559324,54.4,30.36997474747475
