0,0,-0.006741903070360422,-0.006741903070360422,27.375,27.375
0,1,-0.006684630271047353,-0.006684630271047353,25.625,25.625
0,2,-0.007025593332946301,-0.007025593332946301,21.6,21.6
0,3,-0.005129274167120457,-0.005129274167120457,21.5,21.5
0,4,-0.007268653623759747,-0.007268653623759747,18.545454545454547,18.545454545454547
0,5,-0.006424996256828308,-0.006424996256828308,20.1,20.1
0,6,-0.0063452813774347305,-0.0063452813774347305,28.25,28.25
0,7,-0.00920820040628314,-0.00920820040628314,24.0,24.0
0,8,-0.006916804006323218,-0.006916804006323218,19.545454545454547,19.545454545454547
0,9,-0.007004422228783369,-0.007004422228783369,25.625,25.625
0,10,-0.006248226389288902,-0.006248226389288902,23.77777777777778,23.77777777777778
0,11,-0.008347517065703868,-0.008347517065703868,18.636363636363637,18.636363636363637
0,12,-0.00630470160394907,-0.00630470160394907,18.818181818181817,18.818181818181817
0,13,-0.0064094291999936106,-0.0064094291999936106,20.6,20.6
0,14,-0.008845249563455582,-0.008845249563455582,23.444444444444443,23.444444444444443
0,15,-0.013269136101007462,-0.013269136101007462,29.0,29.0
1,0,-0.008718593884259463,-0.007730248477309942,20.09090909090909,23.732954545454547
1,1,-0.007326131034642458,-0.007005380652844905,19.181818181818183,22.403409090909093
1,2,-0.009935692977160215,-0.008480643155053258,18.363636363636363,19.981818181818184
1,3,-0.008265171945095063,-0.0066972230561077595,17.0,19.25
1,4,-0.01542899440973997,-0.011348824016749859,23.555555555555557,21.050505050505052
1,5,-0.006707574054598808,-0.006566285155713558,27.0,23.55
1,6,-0.006647941842675209,-0.0064966116100549694,22.8,25.525
1,7,-0.012177727557718754,-0.010692963982000947,20.3,22.15
1,8,-0.013428683392703533,-0.010172743699513376,19.0,19.272727272727273
1,9,-0.014911699574440718,-0.010958060901612044,31.0,28.3125
1,10,-0.011364420130848884,-0.008806323260068893,18.272727272727273,21.025252525252526
1,11,-0.009465859085321427,-0.008906688075512648,25.625,22.13068181818182
1,12,-0.011646853946149349,-0.00897577777504921,18.666666666666668,18.742424242424242
1,13,-0.006774824718013406,-0.006592126959003509,22.3,21.450000000000003
1,14,-0.011419972497969865,-0.010132611030712724,22.0,22.72222222222222
